qdot,S_q,Suu_q,Sud_q,Sx_q,Sc_q,q,D_q,beta,theta,M
42,1.0000000252535948,0.9999999974446586,2.7808936218044373e-08,-3.0153189560389216e-10,-2.2538094720149144e-09,2.0049258341054585,48,54.30107179652066,1.0,406
43,1.0000000125876995,0.9999999995200426,1.3067656964439743e-08,-7.771586651549358e-11,-4.0224152485042126e-10,2.028653592969914,24,54.30107179652066,1.0,406
44,1.000000015069513,0.999999999217916,1.5851596856928432e-08,-4.73916927588281e-10,-3.0816699004655963e-10,2.052107014820624,24,54.30107179652066,1.0,406
45,1.0000000105612423,0.999999999391824,1.1169418460304684e-08,-2.1301320396736683e-10,-3.95162760763025e-10,2.075295400727879,72,54.30107179652066,1.0,406
46,1.0000000105931226,0.9999999994436908,1.1149431791544278e-08,-5.6857101818630064e-11,-4.994521383005776e-10,2.098227537777674,48,54.30107179652066,1.0,406
48,1.0000000112180143,0.9999999996962776,1.1521736632810193e-08,-3.0372229440318815e-10,0.0,2.1433558734613127,4,54.30107179652066,1.0,406
50,1.000000015546101,0.999999998913882,1.6632218912882076e-08,-6.19493862791464e-10,-4.666240244104152e-10,2.187553427990652,6,54.30107179652066,1.0,406
52,1.0000000080097524,0.9999999997041262,8.305626216280162e-09,-2.958737368233326e-10,0.0,2.2308755232702246,12,54.30107179652066,1.0,406
1,0.8176067292774254,0.9999999987790074,-0.182393269501582,-7.29844854129764e-10,-4.911477520544885e-10,0.3093667726280136,6,543.0107179652066,0.1,406
2,1.0019850996990938,1.0000000001872424,0.0019850995118512,0.0,1.8724249020576536e-10,0.4375106855981304,12,543.0107179652066,0.1,406
3,0.9995725870415092,0.999999999992544,-0.0004274129510347,0.0,-7.455974624924009e-12,0.5358389683653282,8,543.0107179652066,0.1,406
4,1.0101932253757204,1.0000000000828784,0.0101932252928421,0.0,8.28784568258867e-11,0.6187335452560272,6,543.0107179652066,0.1,406
5,1.001235039298911,1.0000000000032965,0.0012350392956141,-3.5684770983195346e-12,6.865032957641864e-12,0.6917651335759597,24,543.0107179652066,0.1,406
6,1.000290447783868,1.0000000000040663,0.0002904477798015,0.0,4.066370621600532e-12,0.7577907363102548,24,543.0107179652066,0.1,406
8,1.0000025416940803,1.0,2.5416940802333663e-06,0.0,0.0,0.8750213711962608,12,543.0107179652066,0.1,406
9,0.9999237250091834,1.0,-7.627499081658982e-05,0.0,0.0,0.9281003178840408,30,543.0107179652066,0.1,406
10,0.9999483208134738,1.0,-5.167918652613589e-05,0.0,0.0,0.978303633879958,24,543.0107179652066,0.1,406
11,0.999913620815154,1.0,-8.637918484603734e-05,0.0,0.0,1.026053507410312,24,543.0107179652066,0.1,406
12,0.9999119006584456,1.0,-8.809934155451605e-05,0.0,0.0,1.0716779367306564,8,543.0107179652066,0.1,406
13,0.999896195456124,1.0,-0.0001038045438759,0.0,0.0,1.1154377616351123,24,543.0107179652066,0.1,406
14,1.000152496980151,1.0,0.000152496980151,0.0,0.0,1.1575444700260211,47,543.0107179652066,0.1,406
16,1.0000879772688969,1.0,8.797726889693388e-05,0.0,0.0,1.2374670905120544,5,543.0107179652066,0.1,406
17,1.000064133590059,1.0,6.413359005911214e-05,0.0,0.0,1.2755518806017423,43,543.0107179652066,0.1,406
18,1.0000646221931684,1.0,6.462219316837895e-05,0.0,0.0,1.312532056794391,31,543.0107179652066,0.1,406
19,1.00001929052085,1.0,1.9290520850051223e-05,0.0,0.0,1.3484984983748365,22,543.0107179652066,0.1,406
20,1.000043186103733,1.0,4.3186103733374134e-05,0.0,0.0,1.3835302671519194,20,543.0107179652066,0.1,406
21,1.0000131897917743,1.0,1.3189791774411804e-05,0.0,0.0,1.4176966530720647,40,543.0107179652066,0.1,406
22,1.0000093415454794,1.0,9.341545479425986e-06,0.0,0.0,1.4510587859001465,21,543.0107179652066,0.1,406
24,1.000004545193071,1.0,4.5451930709418665e-06,0.0,0.0,1.5155814726205097,20,543.0107179652066,0.1,406
25,1.0000054313606077,1.0,5.431360607570469e-06,0.0,0.0,1.5468338631400678,24,543.0107179652066,0.1,406
26,1.0000033292804733,1.0,3.3292804732798028e-06,0.0,0.0,1.5774672104874632,57,543.0107179652066,0.1,406
27,1.0000024040136493,1.0,2.4040136491594434e-06,0.0,0.0,1.6075169050959843,26,543.0107179652066,0.1,406
29,1.0000018135723352,1.0,1.8135723351530989e-06,0.0,0.0,1.6659910564531604,52,543.0107179652066,0.1,406
30,1.000001415207527,1.0,1.415207526857413e-06,0.0,0.0,1.6944715991093482,40,543.0107179652066,0.1,406
32,1.000001286004052,1.0,1.2860040520205195e-06,0.0,0.0,1.7500427423925216,8,543.0107179652066,0.1,406
33,1.0000009703546402,1.0,9.70354640272527e-07,0.0,0.0,1.7771768061189102,33,543.0107179652066,0.1,406
34,1.0000007665491102,1.0,7.665491102319258e-07,0.0,0.0,1.8039027690574911,34,543.0107179652066,0.1,406
35,1.0000006297022483,1.0,6.297022482360302e-07,0.0,0.0,1.8302385091073667,36,543.0107179652066,0.1,406
36,1.000000591197531,1.0,5.911975308363977e-07,0.0,0.0,1.8562006357680816,19,543.0107179652066,0.1,406
37,1.0000003503864348,1.0,3.503864347071347e-07,0.0,0.0,1.88180461266097,20,543.0107179652066,0.1,406
38,1.0000003558796804,1.0,3.558796802815311e-07,0.0,0.0,1.9070648652414464,52,543.0107179652066,0.1,406
40,1.000000219762651,1.0,2.1976265099073977e-07,0.0,0.0,1.956607267759916,18,543.0107179652066,0.1,406
41,1.0000001995408303,1.0,1.995408303033819e-07,0.0,0.0,1.980913880070811,56,543.0107179652066,0.1,406
42,1.0000001958517513,1.0,1.958517512530517e-07,0.0,0.0,2.0049258341054585,28,543.0107179652066,0.1,406
43,1.0000001079018417,1.0,1.0790184169547385e-07,0.0,0.0,2.028653592969914,12,543.0107179652066,0.1,406
44,1.000000097296914,1.0,9.729691410257529e-08,0.0,0.0,2.052107014820624,16,543.0107179652066,0.1,406
45,1.00000008029813,1.0,8.02981299123716e-08,0.0,0.0,2.075295400727879,40,543.0107179652066,0.1,406
46,1.0000000785043777,1.0,7.850437757245433e-08,0.0,0.0,2.098227537777674,28,543.0107179652066,0.1,406
48,1.0000000475356845,1.0,4.75356845103364e-08,0.0,0.0,2.1433558734613127,4,543.0107179652066,0.1,406
50,1.0000000684972856,1.0,6.849728556629148e-08,0.0,0.0,2.187553427990652,6,543.0107179652066,0.1,406
52,1.0000000342486428,1.0,3.4248642783145755e-08,0.0,0.0,2.2308755232702246,12,543.0107179652066,0.1,406
1,0.9413069760615276,0.9703551187843038,-0.0290481427227763,-0.0043140496409217,-0.0253308315747745,0.3093667726280136,6,5.430107179652065,10.0,502
2,0.980579496242452,0.9900335642002002,-0.0094540679577482,-0.0036299981671087,-0.0063364376326912,0.4375106855981304,12,5.430107179652065,10.0,502
3,0.9908156200718936,0.9951859447266816,-0.004370324654788,-0.0031429378077263,-0.0016711174655918,0.5358389683653282,8,5.430107179652065,10.0,502
4,0.995274763742708,0.9974441662123904,-0.0021694024696825,-0.0027329741595106,0.0001771403719012,0.6187335452560272,6,5.430107179652065,10.0,502
5,0.9970349214389972,0.9983494727915436,-0.0013145513525465,-0.0023870367084003,0.0007365094999439,0.6917651335759597,24,5.430107179652065,10.0,502
6,0.9980640448908072,0.998884726509043,-0.0008206816182357,-0.002085159507965,0.000969886017008,0.7577907363102548,24,5.430107179652065,10.0,502
8,0.9990955451357888,0.9994319558961844,-0.0003364107603955,-0.001589426854468,0.0010213827506523,0.8750213711962608,12,5.430107179652065,10.0,502
9,0.9993541013906364,0.9995719067940544,-0.0002178054034178,-0.0013848645292623,0.0009567713233165,0.9281003178840408,30,5.430107179652065,10.0,502
10,0.9995319171544972,0.9996674852750264,-0.0001355681205293,-0.0012021509596462,0.0008696362346726,0.978303633879958,24,5.430107179652065,10.0,502
11,0.9996443110405384,0.9997338836082024,-8.957256766374697e-05,-0.0010485539874985,0.0007824375957008,1.026053507410312,24,5.430107179652065,10.0,502
12,0.9997229841325336,0.9997842431125166,-6.125897998303658e-05,-0.0009172163003252,0.0007014594128418,1.0716779367306564,8,5.430107179652065,10.0,502
13,0.9997816555553152,0.9998184922255478,-3.683667023270119e-05,-0.0007957499766854,0.0006142422022332,1.1154377616351123,24,5.430107179652065,10.0,502
14,0.9998237969406252,0.9998458677975576,-2.207085693244412e-05,-0.0006917981569276,0.0005376659544853,1.1575444700260211,48,5.430107179652065,10.0,502
16,0.9998728690937704,0.9998739716408168,-1.102547046463745e-06,-0.0005067331100257,0.0003807047508426,1.2374670905120544,6,5.430107179652065,10.0,502
17,0.999893087049886,0.9998929447325032,1.423173829122587e-07,-0.0004461419024536,0.0003390866349567,1.2755518806017423,48,5.430107179652065,10.0,502
18,0.9999067149162674,0.9999041920044162,2.522911851248381e-06,-0.0003858324177168,0.000290024422133,1.312532056794391,36,5.430107179652065,10.0,502
19,0.9999200699768764,0.9999170628064064,3.007170470089455e-06,-0.0003385315203494,0.0002555943267558,1.3484984983748365,24,5.430107179652065,10.0,502
20,0.9999261789756578,0.9999218802162247,4.298759433102766e-06,-0.000287696619324,0.0002095768355488,1.3835302671519194,24,5.430107179652065,10.0,502
21,0.9999343142070836,0.9999297939919932,4.520215090417349e-06,-0.0002485657692917,0.000178359761285,1.4176966530720647,48,5.430107179652065,10.0,502
22,0.9999425169375498,0.9999380855259844,4.431411565526154e-06,-0.0002166805523784,0.0001547660783628,1.4510587859001465,24,5.430107179652065,10.0,502
24,0.99995223719705,0.9999483218380902,3.9153589598638335e-06,-0.0001588699155702,0.0001071917536605,1.5155814726205097,24,5.430107179652065,10.0,502
25,0.999956095927692,0.999952729921978,3.3660057140070603e-06,-0.0001349286903584,8.765861233653409e-05,1.5468338631400678,30,5.430107179652065,10.0,502
26,0.9999600530099556,0.9999570118324054,3.04117755029245e-06,-0.0001144667904892,7.147862289466827e-05,1.5774672104874632,72,5.430107179652065,10.0,502
27,0.9999630816851136,0.9999604616890032,2.6199961102953375e-06,-9.488199267714e-05,5.534368168038491e-05,1.6075169050959843,32,5.430107179652065,10.0,502
29,0.9999709944706332,0.999969025146828,1.9693238051177365e-06,-7.163776745975428e-05,4.066291428767469e-05,1.6659910564531604,72,5.430107179652065,10.0,502
30,0.9999736394784652,0.9999721073099828,1.5321684823694e-06,-5.895363497546171e-05,3.1060944958316684e-05,1.6944715991093482,48,5.430107179652065,10.0,502
32,0.999979605446473,0.9999784095717787,1.1958746941856592e-06,-4.5624635284155145e-05,2.4034207063042253e-05,1.7500427423925216,12,5.430107179652065,10.0,502
33,0.9999817325174664,0.9999808111777752,9.213396913215284e-07,-3.735702515701208e-05,1.816820293212785e-05,1.7771768061189102,48,5.430107179652065,10.0,502
34,0.999983754556556,0.9999829619872564,7.9256929938876e-07,-3.1453998471465466e-05,1.441598572795872e-05,1.8039027690574911,48,5.430107179652065,10.0,502
35,0.9999857592456584,0.9999851648260276,5.944196307695141e-07,-2.6332555696617524e-05,1.149738172431358e-05,1.8302385091073667,48,5.430107179652065,10.0,502
36,0.999987567041682,0.999987025882411,5.411592710947675e-07,-2.1559263871072336e-05,8.585146282035674e-06,1.8562006357680816,30,5.430107179652065,10.0,502
37,0.9999898361918298,0.9999895486567856,2.8753504425972636e-07,-1.4387930871357704e-05,3.936587656887817e-06,1.88180461266097,24,5.430107179652065,10.0,502
38,0.9999907706184104,0.9999904865142762,2.8410413411190425e-07,-1.4355455849221088e-05,4.841970125431643e-06,1.9070648652414464,72,5.430107179652065,10.0,502
40,0.9999935399911116,0.9999934082103712,1.3178074023333925e-07,-8.710646102394213e-06,2.118856473692288e-06,1.956607267759916,24,5.430107179652065,10.0,502
41,0.999994141229565,0.9999940010990004,1.4013056475197934e-07,-8.195855170094666e-06,2.196954170368257e-06,1.980913880070811,96,5.430107179652065,10.0,502
42,0.9999946437520024,0.9999945033229386,1.404290639547553e-07,-7.703276363958369e-06,2.206599302603732e-06,2.0049258341054585,48,5.430107179652065,10.0,502
43,0.9999956241527092,0.9999955316604232,9.249228620055809e-08,-5.869062201715373e-06,1.4007226247856638e-06,2.028653592969914,24,5.430107179652065,10.0,502
44,0.9999966701508104,0.9999966235925016,4.6558308876128785e-08,-4.200298532260435e-06,8.238910339442124e-07,2.052107014820624,24,5.430107179652065,10.0,502
45,0.9999969627062462,0.9999969150492254,4.7657020808476975e-08,-3.843553346699883e-06,7.586025721302693e-07,2.075295400727879,72,5.430107179652065,10.0,502
46,0.9999976442901926,0.9999976152026984,2.90874943364839e-08,-2.8789120615766847e-06,4.94114759848376e-07,2.098227537777674,48,5.430107179652065,10.0,502
48,0.999998240134802,0.9999982123017144,2.7833087738224143e-08,-1.9094502120814307e-06,1.2175192642777992e-07,2.1433558734613127,8,5.430107179652065,10.0,502
49,0.9999986865737596,0.9999986752805348,1.1293224532134969e-08,-1.5059956288584405e-06,1.8127616370068405e-07,2.165567408396095,48,5.430107179652065,10.0,502
50,0.9999988411547356,0.9999988293348108,1.1819924812086305e-08,-1.2480945353529492e-06,7.742934625862295e-08,2.187553427990652,60,5.430107179652065,10.0,502
51,0.9999989777203766,0.9999989681721476,9.548229036994982e-09,-1.123947115306659e-06,9.211926293969513e-08,2.2093206648922483,24,5.430107179652065,10.0,502
52,0.9999992722330118,0.9999992671680576,5.0649542548326006e-09,-7.982406133987218e-07,6.540867094898957e-08,2.2308755232702246,24,5.430107179652065,10.0,502
53,0.9999994721467256,0.9999994698123597,2.33436606754516e-09,-5.629075472001308e-07,3.2719906754907845e-08,2.252224100823999,48,5.430107179652065,10.0,502
54,0.9999991491596522,0.99999914515334,4.006312090366091e-09,-8.685012023960673e-07,1.3654542439461694e-08,2.273372208930765,24,5.430107179652065,10.0,502
56,0.9999995660248212,0.9999995650481288,9.766923424324875e-10,-4.349518712332598e-07,0.0,2.3150889400520427,24,5.430107179652065,10.0,502
1,0.7869658017566715,0.8987019536861206,-0.1117361519294491,-0.0550249825814433,-0.0462730637324374,0.3093667726280136,6,54.30107179652066,1.0,502
2,1.011507714750249,1.0086734307226797,0.0028342840275692,-0.0054814306431567,0.0141548613658364,0.4375106855981304,12,54.30107179652066,1.0,502
3,1.0027698332059547,1.0020755539676678,0.0006942792382869,-0.0008861833453847,0.0029617373130523,0.5358389683653282,8,54.30107179652066,1.0,502
4,1.0123441912157505,1.00590677637311,0.0064374148426402,-0.001268323777347,0.007175100150457,0.6187335452560272,6,54.30107179652066,1.0,502
5,1.0017874281716748,1.0008670384390563,0.0009203897326183,-0.0004602428719352,0.0013272813109915,0.6917651335759597,24,54.30107179652066,1.0,502
6,1.0003699202591658,1.000168009246822,0.0002019110123438,-7.819214866962275e-05,0.0002462013954915,0.7577907363102548,24,54.30107179652066,1.0,502
8,0.9999820527860902,0.9999786141883245,3.438597765784385e-06,-3.2960483377313345e-05,1.1574671701754764e-05,0.8750213711962608,12,54.30107179652066,1.0,502
9,0.9999810028397284,0.9999971587396452,-1.615589991670349e-05,-3.008886798927612e-05,2.7247607634411837e-05,0.9281003178840408,30,54.30107179652066,1.0,502
10,1.0000248800762683,1.000029294016428,-4.413940159912308e-06,-1.603083653568624e-05,4.532485296373197e-05,0.978303633879958,24,54.30107179652066,1.0,502
11,1.0000208572041691,1.00002352073775,-2.663533580549028e-06,-2.1430347480336013e-06,2.5663772497986618e-05,1.026053507410312,24,54.30107179652066,1.0,502
12,1.0000381340847806,1.000031337542152,6.7965426283928235e-06,-6.067401752034683e-07,3.1944282327325375e-05,1.0716779367306564,8,54.30107179652066,1.0,502
13,1.0000153176188462,1.00001996891817,-4.6512993237930406e-06,-4.0711570473313955e-06,2.4040075217292583e-05,1.1154377616351123,24,54.30107179652066,1.0,502
14,1.0000179470060429,1.0000217456740916,-3.7986680488426816e-06,-5.576618494582529e-07,2.2303335941113787e-05,1.1575444700260211,48,54.30107179652066,1.0,502
16,1.0000150479447292,0.999990742283866,2.430566086329198e-05,-1.6335386550992638e-06,-7.624177478999501e-06,1.2374670905120544,6,54.30107179652066,1.0,502
17,1.0000178212331314,0.9999922024027496,2.5618830381685584e-05,-3.3980192559841137e-07,-7.457795324739185e-06,1.2755518806017423,48,54.30107179652066,1.0,502
18,1.000014265877337,0.9999940319771372,2.023390020000401e-05,-1.4156734963225237e-07,-5.826455513261226e-06,1.312532056794391,36,54.30107179652066,1.0,502
19,1.000013076828009,0.999994194198639,1.888262937000181e-05,-5.134044701968079e-08,-5.754460914019309e-06,1.3484984983748365,24,54.30107179652066,1.0,502
20,1.0000082618115058,0.9999956274981556,1.2634313350172586e-05,-7.604070143186389e-08,-4.296461142821675e-06,1.3835302671519194,24,54.30107179652066,1.0,502
21,1.0000063497119915,0.9999962473660532,1.0102345938483784e-05,-1.2388285153495613e-08,-3.7402456618048432e-06,1.4176966530720647,48,54.30107179652066,1.0,502
22,1.0000012528828786,0.999997400383788,3.852499090688576e-06,-5.5313401772045384e-08,-2.5443028102898383e-06,1.4510587859001465,24,54.30107179652066,1.0,502
24,1.000000895140726,0.999998366422022,2.5287187040699765e-06,-1.1783337641571244e-08,-1.6217946404133569e-06,1.5155814726205097,24,54.30107179652066,1.0,502
25,1.0000006649889193,0.9999989054375136,1.759551405687674e-06,-3.3251892136821534e-08,-1.0613105942812863e-06,1.5468338631400678,30,54.30107179652066,1.0,502
26,1.000000524296729,0.9999991891652832,1.3351314456433624e-06,-6.338867119545921e-09,-8.044958495621641e-07,1.5774672104874632,72,54.30107179652066,1.0,502
27,1.000000345552965,0.99999958193692,7.63616044763801e-07,-3.035969549644146e-09,-4.150271103343556e-07,1.6075169050959843,32,54.30107179652066,1.0,502
29,1.0000003731370248,0.9999996798338274,6.933031972997648e-07,-1.63301956195399e-08,-3.038359769791563e-07,1.6659910564531604,72,54.30107179652066,1.0,502
30,1.0000002418646885,0.9999997822109568,4.5965373169194635e-07,-5.307886096740457e-09,-2.124811571575809e-07,1.6944715991093482,48,54.30107179652066,1.0,502
32,1.0000002518871702,0.999999835530048,4.163571221900626e-07,-1.3258418458397503e-09,-1.6314411016532558e-07,1.7500427423925216,12,54.30107179652066,1.0,502
33,1.0000002164480228,0.9999998773444856,3.391035373260413e-07,-7.180056478593111e-09,-1.154754579082421e-07,1.7771768061189102,48,54.30107179652066,1.0,502
34,1.000000199122183,0.9999999068748738,2.9224730904574e-07,-3.073841615448266e-09,-9.005128458041457e-08,1.8039027690574911,48,54.30107179652066,1.0,502
35,1.0000001669428424,0.9999999231793908,2.4376345157270437e-07,-7.31636412319506e-10,-7.608897264395606e-08,1.8302385091073667,48,54.30107179652066,1.0,502
36,1.000000156583883,0.9999999478527,2.0873118279783501e-07,-1.007057619226624e-09,-5.1140242266961595e-08,1.8562006357680816,30,54.30107179652066,1.0,502
37,1.00000012419325,0.9999999936665788,1.3052667117973273e-07,-4.662949525950496e-10,-5.867126380704148e-09,1.88180461266097,24,54.30107179652066,1.0,502
38,1.000000110465908,0.999999972066633,1.383992750277231e-07,-1.4224170754694172e-09,-2.651094990330092e-08,1.9070648652414464,72,54.30107179652066,1.0,502
40,1.000000076839022,0.9999999943983506,8.244067146150627e-08,-9.916451416931275e-10,-4.610004230950541e-09,1.956607267759916,24,54.30107179652066,1.0,502
41,1.0000000705519498,0.9999999878211446,8.273080514811654e-08,-1.1466965016113128e-09,-1.1032158820656502e-08,1.980913880070811,96,54.30107179652066,1.0,502
42,1.0000000666039537,0.9999999846194664,8.198448733073887e-08,-5.71748701891833e-10,-1.4808785063372992e-08,2.0049258341054585,48,54.30107179652066,1.0,502
43,1.000000051518955,0.9999999887246716,6.279428342300609e-08,-2.2351398859499152e-10,-1.1051814298645213e-08,2.028653592969914,24,54.30107179652066,1.0,502
44,1.0000000402114015,0.999999996566832,4.364456971591692e-08,-4.685254898745702e-10,-2.9646425639116987e-09,2.052107014820624,24,54.30107179652066,1.0,502
45,1.0000000363670776,0.99999999433883,4.20282476210606e-08,-1.3951728952075035e-09,-4.265997084635101e-09,2.075295400727879,72,54.30107179652066,1.0,502
46,1.0000000298781166,0.9999999977046804,3.2173436145869105e-08,-1.0679898614596083e-10,-2.1885204721162494e-09,2.098227537777674,48,54.30107179652066,1.0,502
48,1.0000000217423397,0.9999999982428078,2.3499531793867556e-08,-1.4354125647324658e-10,-1.613650861238375e-09,2.1433558734613127,8,54.30107179652066,1.0,502
49,1.0000000167866565,0.9999999987755172,1.8011139342067932e-08,-3.4769518231496817e-10,-8.76787657496224e-10,2.165567408396095,48,54.30107179652066,1.0,502
50,1.0000000146551995,0.9999999990090264,1.5646173147922253e-08,-1.8086950122827823e-10,-8.10104184018159e-10,2.187553427990652,60,54.30107179652066,1.0,502
51,1.0000000137644045,0.999999999072731,1.4691673595992797e-08,-5.2552988223681504e-11,-8.74716000558006e-10,2.2093206648922483,24,54.30107179652066,1.0,502
52,1.000000010743479,0.9999999996961256,1.104735354420492e-08,-1.3963791347410948e-10,-1.6423654629122228e-10,2.2308755232702246,24,54.30107179652066,1.0,502
53,1.0000000070780437,0.9999999997395844,7.338459084217108e-09,-4.1782969899122325e-11,-2.1863267892636014e-10,2.252224100823999,48,54.30107179652066,1.0,502
54,1.0000000113742855,0.999999999471618,1.1902667631443338e-08,-2.1543183735665502e-10,-3.1295024322599676e-10,2.273372208930765,24,54.30107179652066,1.0,502
56,1.0000000057508447,0.9999999998214668,5.929377720960302e-09,-1.7853309708122262e-10,0.0,2.3150889400520427,24,54.30107179652066,1.0,502
1,0.8176240386396985,0.999999998779377,-0.1823759601396785,-7.296530328437686e-10,-4.90969996408273e-10,0.3093667726280136,6,543.0107179652066,0.1,502
2,1.001990219076117,1.0000000001872027,0.0019902188889143,0.0,1.8720259904877736e-10,0.4375106855981304,12,543.0107179652066,0.1,502
3,0.9995774981716368,0.9999999999925684,-0.0004225018209317,0.0,-7.431508638918482e-12,0.5358389683653282,8,543.0107179652066,0.1,502
4,1.0101956770397362,1.0000000000828424,0.0101956769568937,0.0,8.284250318783704e-11,0.6187335452560272,6,543.0107179652066,0.1,502
5,1.0012400846950558,1.0000000000032867,0.001240084691769,-3.5669361674464936e-12,6.853664937531972e-12,0.6917651335759597,24,543.0107179652066,0.1,502
6,1.000298854938874,1.000000000004054,0.00029885493482,0.0,4.054078389494663e-12,0.7577907363102548,24,543.0107179652066,0.1,502
8,1.0000155364083454,1.0,1.5536408345289133e-05,0.0,0.0,0.8750213711962608,12,543.0107179652066,0.1,502
9,0.999967097595691,1.0,-3.290240430895437e-05,0.0,0.0,0.9281003178840408,30,543.0107179652066,0.1,502
10,0.9999556308482938,1.0,-4.4369151706282426e-05,0.0,0.0,0.978303633879958,24,543.0107179652066,0.1,502
11,0.9999647363537872,1.0,-3.526364621283422e-05,0.0,0.0,1.026053507410312,24,543.0107179652066,0.1,502
12,0.9999306809138416,1.0,-6.931908615827454e-05,0.0,0.0,1.0716779367306564,8,543.0107179652066,0.1,502
13,0.9999485860350276,1.0,-5.141396497228525e-05,0.0,0.0,1.1154377616351123,24,543.0107179652066,0.1,502
14,0.9999355217046998,1.0,-6.447829530019821e-05,0.0,0.0,1.1575444700260211,48,543.0107179652066,0.1,502
16,1.0000874560018365,1.0,8.745600183646343e-05,0.0,0.0,1.2374670905120544,5,543.0107179652066,0.1,502
17,1.0000889406823386,1.0,8.894068233852977e-05,0.0,0.0,1.2755518806017423,43,543.0107179652066,0.1,502
18,1.000069905207623,1.0,6.990520762288402e-05,0.0,0.0,1.312532056794391,31,543.0107179652066,0.1,502
19,1.000066917235294,1.0,6.691723529406189e-05,0.0,0.0,1.3484984983748365,22,543.0107179652066,0.1,502
20,1.0000475907935598,1.0,4.759079355966027e-05,0.0,0.0,1.3835302671519194,20,543.0107179652066,0.1,502
21,1.0000404081138607,1.0,4.04081138607803e-05,0.0,0.0,1.4176966530720647,40,543.0107179652066,0.1,502
22,1.0000146180700449,1.0,1.461807004479124e-05,0.0,0.0,1.4510587859001465,21,543.0107179652066,0.1,502
24,1.0000102346963442,1.0,1.0234696344184946e-05,0.0,0.0,1.5155814726205097,20,543.0107179652066,0.1,502
25,1.0000073476184688,1.0,7.347618468813783e-06,0.0,0.0,1.5468338631400678,24,543.0107179652066,0.1,502
26,1.0000055786277884,1.0,5.578627788360801e-06,0.0,0.0,1.5774672104874632,58,543.0107179652066,0.1,502
27,1.000003073893082,1.0,3.073893082063293e-06,0.0,0.0,1.6075169050959843,26,543.0107179652066,0.1,502
29,1.000002873389241,1.0,2.8733892410534424e-06,0.0,0.0,1.6659910564531604,57,543.0107179652066,0.1,502
30,1.0000017717601453,1.0,1.7717601451805142e-06,0.0,0.0,1.6944715991093482,40,543.0107179652066,0.1,502
32,1.0000020301429144,1.0,2.030142914470101e-06,0.0,0.0,1.7500427423925216,8,543.0107179652066,0.1,502
33,1.0000014636763774,1.0,1.4636763773471194e-06,0.0,0.0,1.7771768061189102,36,543.0107179652066,0.1,502
34,1.0000013011948288,1.0,1.3011948287156573e-06,0.0,0.0,1.8039027690574911,35,543.0107179652066,0.1,502
35,1.0000010271918538,1.0,1.0271918538024808e-06,0.0,0.0,1.8302385091073667,37,543.0107179652066,0.1,502
36,1.000000968028133,1.0,9.68028132923668e-07,0.0,0.0,1.8562006357680816,21,543.0107179652066,0.1,502
37,1.0000004892292444,1.0,4.892292445087255e-07,0.0,0.0,1.88180461266097,20,543.0107179652066,0.1,502
38,1.0000005815931434,1.0,5.815931434072619e-07,0.0,0.0,1.9070648652414464,56,543.0107179652066,0.1,502
40,1.0000003382511835,1.0,3.382511837195283e-07,0.0,0.0,1.956607267759916,19,543.0107179652066,0.1,502
41,1.0000003947593423,1.0,3.947593425604701e-07,0.0,0.0,1.980913880070811,67,543.0107179652066,0.1,502
42,1.0000004149876225,1.0,4.149876222522222e-07,0.0,0.0,2.0049258341054585,32,543.0107179652066,0.1,502
43,1.000000327373049,1.0,3.273730485597829e-07,0.0,0.0,2.028653592969914,16,543.0107179652066,0.1,502
44,1.0000002219900512,1.0,2.2199005125463729e-07,0.0,0.0,2.052107014820624,16,543.0107179652066,0.1,502
45,1.0000002412094815,1.0,2.412094816174452e-07,0.0,0.0,2.075295400727879,44,543.0107179652066,0.1,502
46,1.0000001662781504,1.0,1.6627815028556749e-07,0.0,0.0,2.098227537777674,32,543.0107179652066,0.1,502
48,1.0000001908604683,1.0,1.9086046828500282e-07,0.0,0.0,2.1433558734613127,4,543.0107179652066,0.1,502
49,1.0000001117560438,1.0,1.1175604380254501e-07,0.0,0.0,2.165567408396095,28,543.0107179652066,0.1,502
50,1.0000001161484386,1.0,1.161484385542326e-07,0.0,0.0,2.187553427990652,32,543.0107179652066,0.1,502
51,1.000000095250127,1.0,9.52501269366228e-08,0.0,0.0,2.2093206648922483,14,543.0107179652066,0.1,502
52,1.0000000603407415,1.0,6.034074150481668e-08,0.0,0.0,2.2308755232702246,16,543.0107179652066,0.1,502
53,1.0000000476250634,1.0,4.7625063468311396e-08,0.0,0.0,2.252224100823999,28,543.0107179652066,0.1,502
54,1.000000048865718,1.0,4.886571788786879e-08,0.0,0.0,2.273372208930765,24,543.0107179652066,0.1,502
56,1.0000000244328588,1.0,2.4432858943934395e-08,0.0,0.0,2.3150889400520427,24,543.0107179652066,0.1,502
1,0.9413421908050876,0.9703719093076896,-0.0290297185026021,-0.0042948063475329,-0.0253332843447773,0.3093667726280136,6,5.430107179652065,10.0,514
2,0.9805166574320944,0.9900026779101538,-0.0094860204780595,-0.0036144772297698,-0.0063828448600762,0.4375106855981304,12,5.430107179652065,10.0,514
3,0.9907556270888797,0.9951572556693958,-0.0044016285805162,-0.0031299249523974,-0.0017128193782064,0.5358389683653282,8,5.430107179652065,10.0,514
4,0.9952433185197428,0.9974307182756156,-0.0021873997558729,-0.0027236634118434,0.000154381687459,0.6187335452560272,6,5.430107179652065,10.0,514
