qdot,S_q,Suu_q,Sud_q,Sx_q,Sc_q,q,D_q,beta,theta,M
51,1.0000001678049766,1.0,1.6780497648891356e-07,0.0,0.0,22.09320664892248,36,10.860214359304129,0.05,922
52,1.000000145155712,1.0,1.451557120059737e-07,0.0,0.0,22.308755232702243,19,10.860214359304129,0.05,922
53,1.000000129312504,1.0,1.2931250402705544e-07,0.0,0.0,22.52224100823999,57,10.860214359304129,0.05,922
54,1.0000001161703265,1.0,1.1617032655007669e-07,0.0,0.0,22.733722089307648,76,10.860214359304129,0.05,922
56,1.000000100048596,1.0,1.0004859584168461e-07,0.0,0.0,23.150889400520427,36,10.860214359304129,0.05,922
57,1.0000000902489712,1.0,9.024897119391213e-08,0.0,0.0,23.356679131155538,36,10.860214359304129,0.05,922
58,1.000000072026949,1.0,7.202694896320719e-08,0.0,0.0,23.56067146828341,19,10.860214359304129,0.05,922
59,1.0000000724949032,1.0,7.249490313966069e-08,0.0,0.0,23.76291270103501,52,10.860214359304129,0.05,922
61,1.0000000630502688,1.0,6.305026869796083e-08,0.0,0.0,24.162317356542303,48,10.860214359304129,0.05,922
62,1.0000000512783187,1.0,5.1278318765760096e-08,0.0,0.0,24.359564036306004,69,10.860214359304129,0.05,922
64,1.0000000333515275,1.0,3.3351527598720545e-08,0.0,0.0,24.749341810241084,5,10.860214359304129,0.05,922
65,1.0000000357154624,1.0,3.571546241187658e-08,0.0,0.0,24.94194659686318,68,10.860214359304129,0.05,922
66,1.0000000332086525,1.0,3.3208652224096e-08,0.0,0.0,25.133075419482637,64,10.860214359304129,0.05,922
67,1.000000030882203,1.0,3.0882203049494365e-08,0.0,0.0,25.32276169855945,16,10.860214359304129,0.05,922
68,1.0000000264727014,1.0,2.6472701267954855e-08,0.0,0.0,25.511037612034848,31,10.860214359304129,0.05,922
69,1.000000020444968,1.0,2.0444967859861584e-08,0.0,0.0,25.69793415905808,69,10.860214359304129,0.05,922
70,1.000000025454205,1.0,2.545420492537994e-08,0.0,0.0,25.88348121957151,28,10.860214359304129,0.05,922
72,1.0000000144011163,1.0,1.4401116396153877e-08,0.0,0.0,26.25064113588782,24,10.860214359304129,0.05,922
73,1.0000000120319927,1.0,1.2031992673752466e-08,0.0,0.0,26.432308640105447,32,10.860214359304129,0.05,922
74,1.0000000118682617,1.0,1.1868261552693284e-08,0.0,0.0,26.612736049613925,76,10.860214359304129,0.05,922
75,1.0000000098387982,1.0,9.838798147362008e-09,0.0,0.0,26.791948418266408,36,10.860214359304129,0.05,922
76,1.0000000087582142,1.0,8.758214043069175e-09,0.0,0.0,26.969969967496727,14,10.860214359304129,0.05,922
77,1.0000000092821897,1.0,9.282189715418585e-09,0.0,0.0,27.14682412453255,52,10.860214359304129,0.05,922
78,1.0000000065299437,1.0,6.529943653930088e-09,0.0,0.0,27.322533558382357,28,10.860214359304129,0.05,922
80,1.0000000041267767,1.0,4.126776782243735e-09,0.0,0.0,27.670605343038385,16,10.860214359304129,0.05,922
81,1.00000000406108,1.0,4.061080014392039e-09,0.0,0.0,27.843009536521222,52,10.860214359304129,0.05,922
82,1.0000000034242102,1.0,3.424210202588638e-09,0.0,0.0,28.014352750892517,12,10.860214359304129,0.05,922
83,1.000000003121568,1.0,3.1215682051447105e-09,0.0,0.0,28.184654336217545,24,10.860214359304129,0.05,922
84,1.0000000017121051,1.0,1.712105101294319e-09,0.0,0.0,28.353933061441293,24,10.860214359304129,0.05,922
86,1.0000000028456746,1.0,2.845674617756803e-09,0.0,0.0,28.68949424534961,12,10.860214359304129,0.05,922
88,1.0000000014228374,1.0,1.4228373088784019e-09,0.0,0.0,29.02117571800293,12,10.860214359304129,0.05,922
1,0.9701071478498192,1.0,-0.0298928521501807,0.0,0.0,3.0936677262801355,6,27.150535898260323,0.02,922
2,0.9936690764324738,1.0,-0.0063309235675261,0.0,0.0,4.375106855981304,12,27.150535898260323,0.02,922
3,0.9973771719429636,1.0,-0.0026228280570365,0.0,0.0,5.358389683653281,8,27.150535898260323,0.02,922
4,0.9987481516933112,1.0,-0.0012518483066886,0.0,0.0,6.187335452560271,6,27.150535898260323,0.02,922
5,0.9991651236470298,1.0,-0.0008348763529701,0.0,0.0,6.917651335759596,24,27.150535898260323,0.02,922
6,0.9994188786457248,1.0,-0.0005811213542752,0.0,0.0,7.577907363102549,24,27.150535898260323,0.02,922
8,0.9996805384758984,1.0,-0.0003194615241017,0.0,0.0,8.750213711962608,12,27.150535898260323,0.02,922
9,0.999748429714605,1.0,-0.0002515702853949,0.0,0.0,9.281003178840407,30,27.150535898260323,0.02,922
10,0.9997980028682634,1.0,-0.0002019971317365,0.0,0.0,9.783036338799578,24,27.150535898260323,0.02,922
11,0.9998327569618612,1.0,-0.0001672430381387,0.0,0.0,10.26053507410312,24,27.150535898260323,0.02,922
12,0.9998589812237316,1.0,-0.0001410187762682,0.0,0.0,10.716779367306565,8,27.150535898260323,0.02,922
13,0.9998801501313052,1.0,-0.0001198498686947,0.0,0.0,11.15437761635112,24,27.150535898260323,0.02,922
14,0.9998964121640256,1.0,-0.0001035878359742,0.0,0.0,11.575444700260212,48,27.150535898260323,0.02,922
16,0.9999199262363584,1.0,-8.007376364176781e-05,0.0,0.0,12.374670905120542,6,27.150535898260323,0.02,922
17,0.9999287493926076,1.0,-7.125060739248258e-05,0.0,0.0,12.755518806017424,48,27.150535898260323,0.02,922
18,0.9999359459347756,1.0,-6.405406522451299e-05,0.0,0.0,13.12532056794391,36,27.150535898260323,0.02,922
19,0.9999418356395332,1.0,-5.816436046685522e-05,0.0,0.0,13.484984983748364,24,27.150535898260323,0.02,922
20,0.9999472543123448,1.0,-5.274568765530042e-05,0.0,0.0,13.835302671519193,24,27.150535898260323,0.02,922
21,0.9999513481201924,1.0,-4.8651879807701125e-05,0.0,0.0,14.176966530720646,48,27.150535898260323,0.02,922
22,0.9999554351848232,1.0,-4.456481517672507e-05,0.0,0.0,14.510587859001465,24,27.150535898260323,0.02,922
24,1.0000074599690527,1.0,7.459969052786505e-06,0.0,0.0,15.155814726205096,23,27.150535898260323,0.02,922
25,1.0000060607338916,1.0,6.06073389157785e-06,0.0,0.0,15.46833863140068,28,27.150535898260323,0.02,922
26,1.0000053815976822,1.0,5.38159768213279e-06,0.0,0.0,15.774672104874632,66,27.150535898260323,0.02,922
27,1.000004951264758,1.0,4.951264757981621e-06,0.0,0.0,16.075169050959843,28,27.150535898260323,0.02,922
29,1.0000034681698908,1.0,3.468169890785414e-06,0.0,0.0,16.659910564531604,65,27.150535898260323,0.02,922
30,1.0000033251670248,1.0,3.325167024739184e-06,0.0,0.0,16.94471599109348,40,27.150535898260323,0.02,922
32,1.0000016351303205,1.0,1.6351303204100689e-06,0.0,0.0,17.500427423925217,11,27.150535898260323,0.02,922
33,1.0000015843351868,1.0,1.5843351869096223e-06,0.0,0.0,17.7717680611891,42,27.150535898260323,0.02,922
34,1.0000014321277495,1.0,1.4321277496540574e-06,0.0,0.0,18.039027690574912,42,27.150535898260323,0.02,922
35,1.0000012577937143,1.0,1.2577937142663983e-06,0.0,0.0,18.302385091073667,40,27.150535898260323,0.02,922
36,1.000001042088048,1.0,1.0420880480193943e-06,0.0,0.0,18.562006357680815,26,27.150535898260323,0.02,922
37,1.0000007979961905,1.0,7.979961904243553e-07,0.0,0.0,18.818046126609698,20,27.150535898260323,0.02,922
38,1.0000007674686306,1.0,7.674686305490587e-07,0.0,0.0,19.070648652414462,60,27.150535898260323,0.02,922
40,1.00000058076243,1.0,5.807624301209692e-07,0.0,0.0,19.566072677599156,20,27.150535898260323,0.02,922
41,1.000000534408976,1.0,5.344089759105428e-07,0.0,0.0,19.80913880070811,79,27.150535898260323,0.02,922
42,1.0000004747134257,1.0,4.747134256995757e-07,0.0,0.0,20.049258341054585,38,27.150535898260323,0.02,922
43,1.0000004167854544,1.0,4.167854544022963e-07,0.0,0.0,20.286535929699134,20,27.150535898260323,0.02,922
44,1.00000035924441,1.0,3.592444100086294e-07,0.0,0.0,20.52107014820624,20,27.150535898260323,0.02,922
45,1.0000003387365357,1.0,3.387365357732162e-07,0.0,0.0,20.752954007278788,57,27.150535898260323,0.02,922
46,1.0000002842788012,1.0,2.842788012626037e-07,0.0,0.0,20.98227537777674,40,27.150535898260323,0.02,922
48,1.0000002664489829,1.0,2.664489828304712e-07,0.0,0.0,21.43355873461313,6,27.150535898260323,0.02,922
49,1.0000001961945968,1.0,1.961945967574255e-07,0.0,0.0,21.65567408396095,45,27.150535898260323,0.02,922
50,1.0000001927207107,1.0,1.9272071081053157e-07,0.0,0.0,21.87553427990652,64,27.150535898260323,0.02,922
51,1.0000001678049766,1.0,1.6780497648891356e-07,0.0,0.0,22.09320664892248,36,27.150535898260323,0.02,922
52,1.000000145155712,1.0,1.451557120059737e-07,0.0,0.0,22.308755232702243,19,27.150535898260323,0.02,922
53,1.000000129312504,1.0,1.2931250402705544e-07,0.0,0.0,22.52224100823999,57,27.150535898260323,0.02,922
54,1.0000001161703265,1.0,1.1617032655007669e-07,0.0,0.0,22.733722089307648,76,27.150535898260323,0.02,922
56,1.000000100048596,1.0,1.0004859584168461e-07,0.0,0.0,23.150889400520427,36,27.150535898260323,0.02,922
57,1.0000000902489712,1.0,9.024897119391213e-08,0.0,0.0,23.356679131155538,36,27.150535898260323,0.02,922
58,1.000000072026949,1.0,7.202694896320719e-08,0.0,0.0,23.56067146828341,19,27.150535898260323,0.02,922
59,1.0000000724949032,1.0,7.249490313966069e-08,0.0,0.0,23.76291270103501,52,27.150535898260323,0.02,922
61,1.0000000630502688,1.0,6.305026869796083e-08,0.0,0.0,24.162317356542303,48,27.150535898260323,0.02,922
62,1.0000000512783187,1.0,5.1278318765760096e-08,0.0,0.0,24.359564036306004,69,27.150535898260323,0.02,922
64,1.0000000333515275,1.0,3.3351527598720545e-08,0.0,0.0,24.749341810241084,5,27.150535898260323,0.02,922
65,1.0000000357154624,1.0,3.571546241187658e-08,0.0,0.0,24.94194659686318,68,27.150535898260323,0.02,922
66,1.0000000332086525,1.0,3.3208652224096e-08,0.0,0.0,25.133075419482637,64,27.150535898260323,0.02,922
67,1.000000030882203,1.0,3.0882203049494365e-08,0.0,0.0,25.32276169855945,16,27.150535898260323,0.02,922
68,1.0000000264727014,1.0,2.6472701267954855e-08,0.0,0.0,25.511037612034848,31,27.150535898260323,0.02,922
69,1.000000020444968,1.0,2.0444967859861584e-08,0.0,0.0,25.69793415905808,69,27.150535898260323,0.02,922
70,1.000000025454205,1.0,2.545420492537994e-08,0.0,0.0,25.88348121957151,28,27.150535898260323,0.02,922
72,1.0000000144011163,1.0,1.4401116396153877e-08,0.0,0.0,26.25064113588782,24,27.150535898260323,0.02,922
73,1.0000000120319927,1.0,1.2031992673752466e-08,0.0,0.0,26.432308640105447,32,27.150535898260323,0.02,922
74,1.0000000118682617,1.0,1.1868261552693284e-08,0.0,0.0,26.612736049613925,76,27.150535898260323,0.02,922
75,1.0000000098387982,1.0,9.838798147362008e-09,0.0,0.0,26.791948418266408,36,27.150535898260323,0.02,922
76,1.0000000087582142,1.0,8.758214043069175e-09,0.0,0.0,26.969969967496727,14,27.150535898260323,0.02,922
77,1.0000000092821897,1.0,9.282189715418585e-09,0.0,0.0,27.14682412453255,52,27.150535898260323,0.02,922
78,1.0000000065299437,1.0,6.529943653930088e-09,0.0,0.0,27.322533558382357,28,27.150535898260323,0.02,922
80,1.0000000041267767,1.0,4.126776782243735e-09,0.0,0.0,27.670605343038385,16,27.150535898260323,0.02,922
81,1.00000000406108,1.0,4.061080014392039e-09,0.0,0.0,27.843009536521222,52,27.150535898260323,0.02,922
82,1.0000000034242102,1.0,3.424210202588638e-09,0.0,0.0,28.014352750892517,12,27.150535898260323,0.02,922
83,1.000000003121568,1.0,3.1215682051447105e-09,0.0,0.0,28.184654336217545,24,27.150535898260323,0.02,922
84,1.0000000017121051,1.0,1.712105101294319e-09,0.0,0.0,28.353933061441293,24,27.150535898260323,0.02,922
86,1.0000000028456746,1.0,2.845674617756803e-09,0.0,0.0,28.68949424534961,12,27.150535898260323,0.02,922
88,1.0000000014228374,1.0,1.4228373088784019e-09,0.0,0.0,29.02117571800293,12,27.150535898260323,0.02,922
1,0.9987781577557922,0.9989389171090164,-0.000160759353224,-0.0009146640381356,-0.000146418852848,3.0936677262801355,6,0.002715053589826,200.0,970
2,0.9990325410235664,0.9991002922664112,-6.775124284494727e-05,-0.0008445259043879,-5.51818292007924e-05,4.375106855981304,12,0.002715053589826,200.0,970
3,0.9991324376609048,0.9991726556529822,-4.021799207730001e-05,-0.0007986558450056,-2.8688502012130508e-05,5.358389683653281,8,0.002715053589826,200.0,970
4,0.9991828478639492,0.9992110734437544,-2.8225579805264183e-05,-0.0007716406013699,-1.7285954875637783e-05,6.187335452560271,6,0.002715053589826,200.0,970
5,0.9992527179279436,0.9992721034763812,-1.93855484377368e-05,-0.0007183487559647,-9.547767653960296e-06,6.917651335759596,24,0.002715053589826,200.0,970
6,0.999296349291706,0.999310949782424,-1.4600490718044122e-05,-0.0006835940561888,-5.456161387150785e-06,7.577907363102549,24,0.002715053589826,200.0,970
8,0.9993629170112236,0.9993721253489712,-9.20833774776956e-06,-0.0006267095854142,-1.165065614500546e-06,8.750213711962608,12,0.002715053589826,200.0,970
9,0.9993904775383048,0.9993980410234294,-7.56348512469316e-06,-0.0006019802574168,2.1280846254336354e-08,9.281003178840407,30,0.002715053589826,200.0,970
10,0.999413071369086,0.9994194373436236,-6.365974537745258e-06,-0.0005814083005627,8.45644186373419e-07,9.783036338799578,24,0.002715053589826,200.0,970
11,0.9994411802435624,0.9994464495201102,-5.269276547889331e-06,-0.0005550254005431,1.474920653365324e-06,10.26053507410312,24,0.002715053589826,200.0,970
12,0.9994674970767172,0.9994719037147632,-4.406638045975345e-06,-0.0005299838756783,1.8875904416510944e-06,10.716779367306565,8,0.002715053589826,200.0,970
13,0.9994890777169154,0.9994928384844672,-3.760767551849761e-06,-0.0005093498234561,2.1883079234033824e-06,11.15437761635112,24,0.002715053589826,200.0,970
14,0.999512136615336,0.999515329353055,-3.1927377189256793e-06,-0.0004870567951794,2.386148234403194e-06,11.575444700260212,48,0.002715053589826,200.0,970
16,0.9995404778958732,0.9995430027469938,-2.524851120585331e-06,-0.0004595604576452,2.5632046390405588e-06,12.374670905120542,6,0.002715053589826,200.0,970
17,0.99956495247248,0.9995670763080962,-2.1238356161598316e-06,-0.0004355299474437,2.6062555398867856e-06,12.755518806017424,48,0.002715053589826,200.0,970
18,0.9995816552709512,0.9995835167678075,-1.8614968564616964e-06,-0.0004190987446582,2.6155124658870582e-06,13.12532056794391,36,0.002715053589826,200.0,970
19,0.9996062486891522,0.999607804989042,-1.5562998899227854e-06,-0.0003947568835972,2.5618726393741124e-06,13.484984983748364,24,0.002715053589826,200.0,970
20,0.9996129953428932,0.9996144401481916,-1.4448052981944655e-06,-0.0003881150129052,2.5551610966330974e-06,13.835302671519193,24,0.002715053589826,200.0,970
21,0.9996290045339068,0.9996302720158712,-1.267481964539548e-06,-0.0003722277640798,2.499779951149086e-06,14.176966530720646,48,0.002715053589826,200.0,970
22,0.9996532480198974,0.9996542996998682,-1.0516799707465047e-06,-0.0003480753406943,2.375040562574323e-06,14.510587859001465,24,0.002715053589826,200.0,970
24,0.9996730380915884,0.9996739069125874,-8.688209988699568e-07,-0.0003283607439896,2.2676565770280523e-06,15.155814726205096,24,0.002715053589826,200.0,970
25,0.9996898909537916,0.9996906414927365,-7.505389447525345e-07,-0.0003115212142851,2.1627070215146987e-06,15.46833863140068,30,0.002715053589826,200.0,970
26,0.9997012094400024,0.9997018827015488,-6.73261546423245e-07,-0.0003001976409953,2.080342544233953e-06,15.774672104874632,72,0.002715053589826,200.0,970
27,0.999712823317104,0.9997134256935634,-6.02376459448426e-07,-0.0002885602184784,1.985912041809494e-06,16.075169050959843,32,0.002715053589826,200.0,970
29,0.99973652994379,0.9997370035276658,-4.73583875832189e-07,-0.0002648151334579,1.8186611237261304e-06,16.659910564531604,72,0.002715053589826,200.0,970
30,0.9997422927580096,0.9997427354918824,-4.427338729431935e-07,-0.0002590227172526,1.758209135164806e-06,16.94471599109348,48,0.002715053589826,200.0,970
32,0.9997653363145332,0.9997656803515752,-3.440370417978878e-07,-0.0002359165669407,1.5969185157665185e-06,17.500427423925217,12,0.002715053589826,200.0,970
33,0.9997750575735048,0.9997753657962684,-3.082227635951606e-07,-0.0002261389643248,1.5047605931106215e-06,17.7717680611891,48,0.002715053589826,200.0,970
34,0.9997890718257336,0.999789334102096,-2.6227636245267296e-07,-0.0002120624088851,1.3965109810491345e-06,18.039027690574912,48,0.002715053589826,200.0,970
35,0.9997951920337672,0.9997954343380364,-2.423042691358277e-07,-0.0002059002407878,1.3345788243305425e-06,18.302385091073667,48,0.002715053589826,200.0,970
36,0.9998049612889076,0.9998051751137842,-2.1382487664339998e-07,-0.0001960831378687,1.258251652935678e-06,18.562006357680815,30,0.002715053589826,200.0,970
37,0.9998172813474154,0.9998174649104108,-1.835629953200446e-07,-0.0001836799854393,1.1448958501438751e-06,18.818046126609698,24,0.002715053589826,200.0,970
38,0.9998232263399504,0.999823394050216,-1.6771026544883637e-07,-0.0001777054014517,1.0994516677066818e-06,19.070648652414462,72,0.002715053589826,200.0,970
40,0.9998351699163792,0.9998353108260674,-1.409096882726995e-07,-0.0001656678463001,9.786723675466203e-07,19.566072677599156,24,0.002715053589826,200.0,970
41,0.9998444930820036,0.9998446148498976,-1.2176789407563138e-07,-0.0001563065440858,9.21393983527312e-07,19.80913880070811,96,0.002715053589826,200.0,970
42,0.9998491750137845,0.999849287247632,-1.1223384738433757e-07,-0.0001516010494717,8.882971036595437e-07,20.049258341054585,48,0.002715053589826,200.0,970
43,0.9998606856460972,0.9998607786968168,-9.305071941647247e-08,-0.0001400244878573,8.031846741250564e-07,20.286535929699134,24,0.002715053589826,200.0,970
44,0.9998651796523544,0.9998652662919794,-8.663962503014437e-08,-0.0001354724752987,7.387672781271499e-07,20.52107014820624,24,0.002715053589826,200.0,970
45,0.9998708804928612,0.9998709580168904,-7.7524029039101e-08,-0.0001297525206867,7.105375770712186e-07,20.752954007278788,72,0.002715053589826,200.0,970
46,0.9998794536973552,0.9998795200554156,-6.635806030518083e-08,-0.0001211184634402,6.385188557217584e-07,20.98227537777674,48,0.002715053589826,200.0,970
48,0.99988911664599,0.9998891702905984,-5.36446082851168e-08,-0.0001114167321961,5.870227945582294e-07,21.43355873461313,8,0.002715053589826,200.0,970
49,0.9998971145981784,0.9998971604671648,-4.586898615189788e-08,-0.0001033463450958,5.068122605990314e-07,21.65567408396095,54,0.002715053589826,200.0,970
50,0.999899779196248,0.999899821994192,-4.2797943873669786e-08,-0.0001006726456422,4.946398342357931e-07,21.87553427990652,84,0.002715053589826,200.0,970
51,0.9999039528100092,0.9999039917519864,-3.89419772330158e-08,-9.646228806720468e-05,4.540400535026884e-07,22.09320664892248,48,0.002715053589826,200.0,970
52,0.9999082502412984,0.9999082852158436,-3.4974545384229224e-08,-9.213819858326357e-05,4.234144268808418e-07,22.308755232702243,24,0.002715053589826,200.0,970
53,0.999916603202596,0.9999166315636084,-2.8361012353923693e-08,-8.373879045564411e-05,3.703540640103593e-07,22.52224100823999,72,0.002715053589826,200.0,970
54,0.9999227615924596,0.999922785454022,-2.3861562448347213e-08,-7.754738193279527e-05,3.328359549648195e-07,22.733722089307648,96,0.002715053589826,200.0,970
56,0.9999284266671076,0.9999284466000586,-1.993295100886962e-08,-7.184779558121715e-05,2.943956399059215e-07,23.150889400520427,48,0.002715053589826,200.0,970
57,0.999935748092902,0.999935763898546,-1.5805644080830642e-08,-6.449510333632973e-05,2.590018822820844e-07,23.356679131155538,48,0.002715053589826,200.0,970
58,0.9999421352763868,0.9999421478855984,-1.260921160523336e-08,-5.8068386848164e-05,2.1627244654871977e-07,23.56067146828341,24,0.002715053589826,200.0,970
59,0.99994357823988,0.999943590107698,-1.1867817968462845e-08,-5.661898688229849e-05,2.0909458031417785e-07,23.76291270103501,72,0.002715053589826,200.0,970
61,0.9999457123726244,0.9999457231290394,-1.0756415028150116e-08,-5.446870770116169e-05,1.918367405982872e-07,24.162317356542303,72,0.002715053589826,200.0,970
62,0.9999527198489678,0.9999527279795708,-8.130602876406105e-09,-4.742594021041284e-05,1.53919781119689e-07,24.359564036306004,96,0.002715053589826,200.0,970
64,0.999954546598406,0.9999545540717666,-7.4733604612366e-09,-4.5572762742366713e-05,1.268345089021887e-07,24.749341810241084,6,0.002715053589826,200.0,970
65,0.9999609479867578,0.9999609533102368,-5.323479128595416e-09,-3.915696633581363e-05,1.1027657272725932e-07,24.94194659686318,96,0.002715053589826,200.0,970
66,0.9999654902892018,0.9999654944168386,-4.1276367617702845e-09,-3.459985842061654e-05,9.42752591833375e-08,25.133075419482637,96,0.002715053589826,200.0,970
67,0.999969800591671,0.9999698036261536,-3.034482552435785e-09,-3.02790207666447e-05,8.264692016016077e-08,25.32276169855945,24,0.002715053589826,200.0,970
68,0.9999686884737508,0.9999686918147848,-3.341033967961551e-09,-3.13882248119329e-05,8.00395967899853e-08,25.511037612034848,48,0.002715053589826,200.0,970
69,0.999975837950008,0.9999758398756134,-1.9256055136511334e-09,-2.421393863888402e-05,5.381425234878523e-08,25.69793415905808,96,0.002715053589826,200.0,970
70,0.9999706578051716,0.9999706606272204,-2.822048855648458e-09,-2.941148956732805e-05,7.211678763676454e-08,25.88348121957151,48,0.002715053589826,200.0,970
72,0.999980125355626,0.9999801267077368,-1.352110737681523e-09,-1.9907847761412192e-05,3.4555498302243895e-08,26.25064113588782,36,0.002715053589826,200.0,970
73,0.999980352171398,0.9999803534256436,-1.254245693127963e-09,-1.967827579489873e-05,3.1701438637175745e-08,26.432308640105447,48,0.002715053589826,200.0,970
74,0.9999833370348864,0.9999833379151032,-8.802166626442029e-10,-1.6690477166489394e-05,2.8392269550603474e-08,26.612736049613925,120,0.002715053589826,200.0,970
75,0.9999846212462468,0.999984622004373,-7.581260664188697e-10,-1.5399418216985724e-05,2.142258998992493e-08,26.791948418266408,56,0.002715053589826,200.0,970
76,0.999984058487817,0.9999840592811404,-7.933233978673415e-10,-1.5961294304163784e-05,2.0575444554648916e-08,26.969969967496727,24,0.002715053589826,200.0,970
77,0.9999856964986232,0.999985697160801,-6.621778721990115e-10,-1.4325475791846772e-05,2.263659286896151e-08,27.14682412453255,96,0.002715053589826,200.0,970
78,0.9999892808445366,0.9999892811907488,-3.4621204003698746e-10,-1.073019113011464e-05,1.138187881177498e-08,27.322533558382357,48,0.002715053589826,200.0,970
80,0.9999913622506936,0.9999913624773448,-2.2665102985360056e-10,-8.644809306986287e-06,7.286651709471639e-09,27.670605343038385,24,0.002715053589826,200.0,970
81,0.9999912562204468,0.9999912564561376,-2.356910075877186e-10,-8.751981202690871e-06,8.437340468553367e-09,27.843009536521222,96,0.002715053589826,200.0,970
82,0.99999291605047,0.999992916195496,-1.4502591275800144e-10,-7.091231286488416e-06,7.426782494932966e-09,28.014352750892517,24,0.002715053589826,200.0,970
83,0.9999930055114646,0.9999930056529316,-1.4146706537337936e-10,-6.999693360000472e-06,5.346291719283998e-09,28.184654336217545,48,0.002715053589826,200.0,970
84,0.9999947757350908,0.9999947758133604,-7.826952293936554e-11,-5.227476309142694e-06,3.28966955329241e-09,28.353933061441293,48,0.002715053589826,200.0,970
86,0.9999931829123496,0.9999931830454368,-1.330874829796023e-10,-6.820722141479278e-06,3.767578456352466e-09,28.68949424534961,24,0.002715053589826,200.0,970
88,0.9999949944369716,0.999994994508596,-7.162434446941737e-11,-5.007046700429327e-06,1.5552963836578795e-09,29.02117571800293,24,0.002715053589826,200.0,970
89,0.9999965913288972,0.9999965913610154,-3.211807382933618e-11,-3.4100727740187646e-06,1.4337893683859311e-09,29.185602958579253,48,0.002715053589826,200.0,970
90,0.999996634614214,0.9999966346455762,-3.13622807665534e-11,-3.366053474922528e-06,6.990511226017767e-10,29.349109016398735,48,0.002715053589826,200.0,970
96,0.999996720273994,0.9999967202883072,-1.4313069210292136e-11,-3.2797116928348985e-06,0.0,30.311629452410195,12,0.002715053589826,200.0,970
1,0.9984177810795928,0.9987470412656674,-0.0003292601860747,-0.0009538528065937,-0.0002991059277389,3.0936677262801355,6,0.005430107179652,100.0,970
2,0.9988581915929272,0.998998267078224,-0.0001400754852969,-0.0008883289571383,-0.0001134039646375,4.375106855981304,12,0.005430107179652,100.0,970
3,0.9990153456792992,0.9990987442043866,-8.339852508754148e-05,-0.0008423942022193,-5.8861593394041136e-05,5.358389683653281,8,0.005430107179652,100.0,970
4,0.99909518500849,0.9991534972750066,-5.831226651651154e-05,-0.0008114074751121,-3.509524988135441e-05,6.187335452560271,6,0.005430107179652,100.0,970
5,0.9991795104211044,0.9992199026802308,-4.0392259126271285e-05,-0.000760731585544,-1.936573422514057e-05,6.917651335759596,24,0.005430107179652,100.0,970
6,0.9992340366402868,0.9992644974708328,-3.0460830545903336e-05,-0.0007246061676925,-1.089636147479648e-05,7.577907363102549,24,0.005430107179652,100.0,970
8,0.9993157254022468,0.9993349048373672,-1.9179435120404968e-05,-0.0006631011765673,-1.993986065522047e-06,8.750213711962608,12,0.005430107179652,100.0,970
9,0.9993489596784444,0.9993646838203272,-1.5724141882778208e-05,-0.0006357687339036,4.525542308764046e-07,9.281003178840407,30,0.005430107179652,100.0,970
10,0.9993769209539818,0.9993901126252414,-1.3191671259624469e-05,-0.0006120265535097,2.139178751107582e-06,9.783036338799578,24,0.005430107179652,100.0,970
11,0.9994082440486762,0.9994191681581596,-1.0924109483216856e-05,-0.0005842435811941,3.411739353688629e-06,10.26053507410312,24,0.005430107179652,100.0,970
12,0.9994376654731786,0.9994467940092812,-9.12853610261541e-06,-0.0005574537397387,4.24774901993837e-06,10.716779367306565,8,0.005430107179652,100.0,970
13,0.9994623357590778,0.9994701146979192,-7.778938841402221e-06,-0.0005347218605016,4.836558420891392e-06,11.15437761635112,24,0.005430107179652,100.0,970
14,0.9994876578070278,0.9994942601244686,-6.6023174408905374e-06,-0.0005109577359837,5.217860452319222e-06,11.575444700260212,48,0.005430107179652,100.0,970
16,0.999524809162289,0.9995299486116048,-5.139449315885839e-06,-0.000475564101486,5.512713090924437e-06,12.374670905120542,6,0.005430107179652,100.0,970
17,0.9995490890541407,0.999553432787356,-4.343733215181185e-06,-0.0004521473774248,5.580164780788831e-06,12.755518806017424,48,0.005430107179652,100.0,970
18,0.9995679094968404,0.9995717067248022,-3.797227961837667e-06,-0.0004338605811713,5.567305973546605e-06,13.12532056794391,36,0.005430107179652,100.0,970
19,0.9995921412129286,0.9995953316153776,-3.190402448886574e-06,-0.0004101174393251,5.449054702744566e-06,13.484984983748364,24,0.005430107179652,100.0,970
20,0.9996032159003956,0.9996061446280116,-2.9287276159310856e-06,-0.00039924251194,5.387139951503803e-06,13.835302671519193,24,0.005430107179652,100.0,970
21,0.9996205639309566,0.999623128763388,-2.564832431347008e-06,-0.000382120711049,5.24947443692718e-06,14.176966530720646,48,0.005430107179652,100.0,970
22,0.9996438980231857,0.9996460384915468,-2.1404683612046618e-06,-0.0003589591037791,4.997595326012747e-06,14.510587859001465,24,0.005430107179652,100.0,970
24,0.9996684698090323,0.99967021488389,-1.7450748574594402e-06,-0.000334497270764,4.712154654016191e-06,15.155814726205096,24,0.005430107179652,100.0,970
25,0.9996858696055017,0.999687376773562,-1.5071680603894608e-06,-0.0003171052102062,4.481983768191055e-06,15.46833863140068,30,0.005430107179652,100.0,970
26,0.9996987859067732,0.9997001311927712,-1.3452859980848885e-06,-0.0003041600430248,4.291235795986713e-06,15.774672104874632,72,0.005430107179652,100.0,970
